Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.1	Rtr11	1	dev[11]=net(1,11-12)	InNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InSatisfiedInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InTimedOutInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutTimedOutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InInterests	64	1.74219	8	0.217773
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InSatisfiedInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InTimedOutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutTimedOutInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	InInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	OutInterests	64	1.74219	8	0.217773
0.1	Rtr12	1	dev[12]=net(1,12-13)	DropInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	InNacks	0	0	0	0
